date,temperature,temp_max,temp_min,precip,wind_speed,wind_dir,humidity,pressure
2019-08-20,21.391668,25.5,18.1,5.7999997,15.94601,68.061485,84.66156,1020.3459
2019-08-21,18.25625,20.4,14.9,4.4,25.86494,298.67584,85.10336,1023.54156
2019-08-22,16.733334,21.05,13.15,0.0,21.96295,88.34177,78.74235,1027.9
2019-08-23,18.55625,23.5,13.65,0.0,17.698677,88.54015,77.94904,1026.4541
2019-08-24,19.804167,25.4,14.7,0.0,17.106628,83.765656,73.88893,1024.4
2019-08-25,20.566666,27.2,14.65,0.0,12.758432,86.40287,76.84773,1022.32086
2019-08-26,22.689583,29.45,17.0,0.5,13.1041975,98.206116,80.663666,1021.1751
2019-08-27,23.077082,30.15,17.2,0.2,16.135872,120.46552,75.29569,1020.3166
2019-08-28,23.354166,29.3,18.1,0.2,12.904882,154.81715,73.38798,1019.24994
2019-08-29,24.437506,30.5,18.8,0.2,10.182337,202.67471,65.72927,1018.0791
2019-08-30,23.097918,27.95,19.3,0.90000004,16.454008,258.5563,73.0182,1021.13745
2019-08-31,22.610418,28.25,17.15,0.0,17.654688,92.431854,75.15122,1019.8709
2019-09-01,23.397919,29.95,16.55,0.0,17.31746,127.93659,67.84444,1013.196
2019-09-02,19.085415,22.7,14.7,16.599998,22.380884,303.37698,83.211716,1015.7708
2019-09-03,15.383332,18.55,13.25,7.4000006,11.435313,300.47906,78.51057,1022.59155
2019-09-04,16.22083,21.5,10.7,0.0,9.673221,227.42378,66.58557,1020.3791
2019-09-05,17.749998,23.85,10.55,0.0,10.829959,226.11693,67.65758,1015.0666
2019-09-06,17.118753,19.85,13.65,0.4,10.483357,356.93353,66.06177,1021.65405
2019-09-07,16.583334,22.2,12.55,4.9,15.042659,84.336395,77.95808,1017.75415
2019-09-08,16.75625,20.4,14.05,18.500002,10.739833,13.627037,86.56763,1016.60016
2019-09-09,17.489584,23.65,13.4,45.2,22.682856,132.06818,79.584435,1011.825
2019-09-10,15.133332,19.2,12.1,0.0,20.945072,232.22926,69.93815,1018.2542
2019-09-11,15.689586,21.5,8.75,0.0,9.693296,96.182816,73.37889,1023.80835
2019-09-12,16.504168,22.85,11.2,0.0,12.605142,254.33417,75.5898,1027.2709
2019-09-13,17.24375,22.7,11.4,0.0,18.03237,262.38925,75.557,1028.3209
2019-09-14,14.287501,17.1,10.1,0.0,13.237038,304.12418,72.00567,1031.3168
2019-09-15,14.027083,20.55,6.9,0.0,20.523157,243.56956,69.5258,1024.4584
2019-09-16,15.885418,19.5,13.35,3.5,19.469976,267.25385,75.28534,1016.9041
2019-09-17,13.652083,16.05,11.8,4.7,29.947151,272.86502,76.92991,1013.44995
2019-09-18,10.520833,13.45,8.15,0.3,32.219494,277.3056,62.109234,1018.1958
2019-09-19,9.456249,12.8,7.0,1.1,21.261345,272.77014,73.64997,1024.1376
2019-09-20,9.375,13.9,5.65,0.1,20.833395,263.68857,76.469666,1026.9916
2019-09-21,11.3875,17.05,6.55,0.0,15.273505,254.00935,69.95143,1025.2748
2019-09-22,12.818749,19.9,6.05,0.0,11.435313,173.58133,72.27775,1018.9334
2019-09-23,12.710416,18.7,6.1,0.0,12.979984,90.80131,76.361305,1015.28754
2019-09-24,12.095833,17.75,8.9,0.0,18.175545,86.31279,84.801674,1015.3125
2019-09-25,12.552085,19.0,7.2,4.7000003,12.10157,163.49554,87.64863,1009.5334
2019-09-26,14.579167,17.95,12.25,0.5,17.643673,262.36676,84.37249,1011.70416
2019-09-27,15.408334,20.85,10.25,0.0,14.039999,223.91573,79.58314,1014.9167
2019-09-28,15.641667,18.4,12.95,1.8000001,22.68,256.2357,78.4543,1014.20416
2019-09-29,15.714583,19.75,12.35,0.0,28.119204,240.72615,68.806786,1011.3123
2019-09-30,17.489586,19.7,14.4,1.0000001,47.169617,252.10376,57.90195,1002.28345
2019-10-01,15.739583,20.4,10.85,0.0,25.264202,238.80257,59.909855,1009.0334
2019-10-02,15.927082,21.0,11.05,6.8999996,18.448023,265.10352,75.26626,1003.3833
2019-10-03,9.6375,12.25,7.8,4.2,16.93531,281.5545,78.74975,1012.0125
2019-10-04,9.202083,12.25,7.1,0.0,15.226764,258.43582,77.562775,1013.42926
2019-10-05,8.535417,10.55,6.95,7.500001,19.681828,72.542206,85.54565,1008.8249
2019-10-06,6.3812504,8.95,3.3,1.3000001,19.0392,18.243862,76.55137,1018.0
2019-10-07,4.6854167,8.85,-0.2,0.0,9.904906,143.68625,63.983963,1020.14594
2019-10-08,7.31875,13.25,-0.05,0.2,21.94524,215.17336,58.626408,1016.58325
2019-10-09,11.820834,15.15,9.6,16.4,14.84318,261.2644,81.992355,1011.33325
2019-10-10,11.858334,15.15,9.15,5.4,33.145424,256.7617,72.120125,1012.76245
2019-10-11,11.493751,15.75,8.05,0.0,26.208395,241.91866,69.40128,1020.2
2019-10-12,15.239586,22.05,10.95,0.0,19.881649,248.34303,61.181026,1016.9292
2019-10-13,14.058334,21.6,8.2,0.0,9.904906,230.63068,75.92952,1019.0374
2019-10-14,14.3,21.95,8.75,0.0,11.183201,197.98735,79.69364,1018.63324
2019-10-15,13.570832,21.5,8.0,0.0,11.013882,140.40382,81.152405,1013.26666
2019-10-16,14.958335,20.0,9.05,0.0,26.700743,235.01346,72.506035,1013.06665
2019-10-17,12.083333,19.1,6.65,0.0,10.703569,198.24382,76.55655,1018.12085
2019-10-18,13.04375,20.45,7.15,0.0,10.233123,226.78429,75.2933,1015.45825
2019-10-19,12.785416,18.25,7.65,0.1,10.829958,205.21004,79.88779,1014.7292
2019-10-20,14.9020815,22.55,9.35,0.0,12.641076,149.83861,76.10502,1015.12915
2019-10-21,15.077084,22.05,10.1,0.0,13.138765,165.77127,75.1372,1018.5125
2019-10-22,14.314583,21.0,8.95,0.0,8.942214,239.95676,83.25674,1022.67914
2019-10-23,12.939583,17.55,9.05,0.0,11.966954,93.257126,90.89584,1021.18756
2019-10-24,14.254165,20.4,7.1,0.0,13.979871,122.39722,75.40252,1014.5999
2019-10-25,12.625001,18.9,7.8,0.0,15.941944,249.92838,74.928825,1019.2583
2019-10-26,11.9375,19.3,6.8,0.0,9.178235,220.89894,83.951065,1021.6958
2019-10-27,13.754166,21.15,8.35,0.0,24.336637,253.32808,72.40414,1016.79987
2019-10-28,8.979168,11.55,5.75,1.6999999,17.076298,272.39493,79.65144,1019.8958
2019-10-29,5.88125,9.25,3.6,0.90000004,11.928989,269.63815,86.47517,1022.0417
2019-10-30,4.2312503,7.15,1.0,0.0,12.181625,32.455643,79.85353,1028.8375
2019-10-31,1.8395834,6.25,-1.6,0.0,10.829958,90.34001,81.71856,1028.5499
2019-11-01,1.6354169,7.35,-2.4,0.0,13.281023,127.89457,75.17721,1022.1375
2019-11-02,5.7749996,11.45,-0.35,0.1,11.966953,194.49232,76.05785,1005.6125
2019-11-03,10.45625,18.8,3.8,0.0,19.809813,139.32022,80.54273,997.35406
2019-11-04,12.331248,15.1,9.15,3.6000001,18.0,226.83537,81.30932,993.5874
2019-11-05,9.814584,13.0,7.65,10.0,17.581125,230.25261,84.59675,999.0168
2019-11-06,8.329167,11.5,5.05,2.6000001,20.082708,254.53395,83.83836,1002.64594
2019-11-07,6.9937496,11.35,3.85,0.0,10.1887,199.06638,79.7954,1007.8542
2019-11-08,5.6062493,10.5,2.0,0.0,11.874544,90.540474,87.32975,1010.4334
2019-11-09,7.4166665,11.65,3.05,0.6,17.771753,251.38126,87.16113,1008.8792
2019-11-10,6.416666,7.2,4.95,16.3,12.475961,356.12152,92.40383,1012.66254
2019-11-11,5.225,8.8,1.2,2.3999999,12.387348,220.30492,86.60795,1016.36255
2019-11-12,7.2312503,12.55,1.25,2.1,17.22742,103.994514,83.22865,1009.8584
2019-11-13,10.8875,15.9,6.95,2.0,17.651016,110.36325,88.445305,1001.9333
2019-11-14,5.0625,7.45,3.5,1.5000001,20.523155,345.2964,89.91038,1012.1958
2019-11-15,7.8500004,11.8,5.55,0.0,11.620809,85.36745,93.74726,1012.40845
2019-11-16,10.568749,17.0,6.05,0.3,19.13426,145.35397,80.76609,1012.88324
2019-11-17,10.6875,17.05,4.75,0.1,17.873556,99.26699,78.95619,1015.5376
2019-11-18,10.599999,15.75,7.2,0.0,14.118243,113.27029,76.39908,1011.94165
2019-11-19,7.404167,12.7,3.2,0.0,12.303366,134.18457,78.70052,1020.68744
2019-11-20,6.1041665,11.1,1.7,0.0,19.9954,81.549934,91.45423,1018.66254
2019-11-21,8.14375,10.6,5.6,1.8000001,21.175835,97.93378,91.03623,1014.6043
2019-11-22,7.8458333,11.95,3.4,0.6,16.854767,79.42445,89.07032,1016.67505
2019-11-23,4.435416,9.25,1.0,0.0,10.661107,80.74604,91.03336,1015.7834
2019-11-24,3.8416665,8.8,0.3,0.0,11.525623,75.46551,91.33907,1014.63324
2019-11-25,4.7895827,7.6,2.4,0.0,8.825508,66.93238,93.59201,1014.38354
2019-11-26,4.03125,6.65,2.35,0.0,10.853866,83.79154,93.904854,1013.10406
2019-11-27,6.329167,10.75,2.85,0.3,9.360001,103.09189,87.42411,1005.48737
2019-11-28,7.0312505,11.05,2.85,0.2,9.360001,207.05309,86.6905,1000.8167
2019-11-29,7.5020833,10.2,3.4,1.6,28.277763,250.90143,78.636925,1002.39996
2019-11-30,1.9437499,4.05,-2.1,0.6,26.282465,283.29007,72.23246,1018.3584
2019-12-01,-0.06666661,3.9,-2.45,0.0,11.304229,239.88084,77.45501,1024.6915
2019-12-02,0.94583327,2.2,-1.7,1.1,22.505037,256.34235,72.143166,1019.14594
2019-12-03,0.42708325,2.4,-2.9,1.3000002,23.377836,277.28882,82.51405,1025.4043
2019-12-04,-0.6604168,3.3,-3.8,0.0,14.4,239.78601,63.955425,1028.2084
2019-12-05,-1.4062499,3.65,-4.15,0.0,15.158522,262.212,66.971886,1025.7167
2019-12-06,-1.1062499,4.6,-4.1,0.0,15.856356,247.96793,68.32254,1019.3376
2019-12-07,1.8145834,5.75,-2.6,0.2,25.323128,248.89503,75.35182,1012.846
2019-12-08,5.5208335,8.4,3.15,0.0,21.533897,236.91835,74.70661,1012.0166
2019-12-09,5.2416663,9.0,0.05,2.6,18.089775,244.10715,80.32721,1006.18335
2019-12-10,2.033333,4.85,-0.95,0.0,20.774214,274.08554,84.8598,1017.66254
2019-12-11,-2.3541667,1.7,-5.05,0.0,10.8955765,116.42924,88.92823,1020.58344
2019-12-12,-0.38750008,5.35,-4.35,0.0,8.766573,74.41904,74.657326,1008.3542
2019-12-13,1.9958334,6.7,-0.95,0.4,15.546833,117.08217,88.46711,994.125
2019-12-14,3.8604164,7.8,-0.2,1.0000001,30.853073,221.00092,80.1353,996.35834
2019-12-15,7.272917,10.55,4.25,1.5,28.185953,239.00269,65.74791,1007.6584
2019-12-16,6.5708337,9.8,3.1,0.0,18.430452,212.43013,81.21872,1015.2166
2019-12-17,5.954167,12.05,1.15,0.0,11.503113,204.33536,83.289024,1012.7624
2019-12-18,8.28125,14.0,3.7,0.2,17.610588,250.3206,83.029396,1017.6167
2019-12-19,3.947917,7.65,0.95,0.0,13.397612,98.33897,92.29977,1023.16675
2019-12-20,7.858333,13.15,2.05,0.0,21.829777,145.27866,76.59022,1008.07495
2019-12-21,9.837501,13.55,4.45,6.2999997,24.482647,220.49501,77.27031,995.99164
2019-12-22,6.4750004,8.35,2.05,4.5999994,23.871555,262.1999,92.22537,990.3083
2019-12-23,4.808334,5.75,3.2,18.900002,19.85556,308.15234,93.946014,997.1084
2019-12-24,5.0458326,6.45,1.9,4.2999997,25.77962,293.42255,87.12147,1009.63336
2019-12-25,3.1541665,4.7,0.7,3.4000003,14.05845,259.46616,92.39083,1011.03754
2019-12-26,2.989583,4.1,2.1,2.8000002,20.172853,288.67932,91.1377,1019.9792
2019-12-27,1.8083335,3.2,0.65,3.9,17.826363,293.14484,92.00651,1023.2417
2019-12-28,0.089583285,0.85,-1.2,0.6,21.9718,337.97638,74.85987,1032.5126
2019-12-29,-1.7666668,-1.05,-4.55,0.1,14.081478,347.07996,71.103226,1039.025
2019-12-30,0.45208332,4.0,-3.95,0.0,18.709612,244.3619,57.661846,1034.4042
2019-12-31,4.44375,6.25,2.65,0.2,34.38895,264.44565,62.03677,1024.8749
2020-01-01,2.3791668,4.1,-0.8,0.1,20.418695,270.70416,82.220505,1032.3083
2020-01-02,-0.087499954,5.85,-4.15,0.0,18.59845,249.59596,54.735073,1030.0958
2020-01-03,-0.029166723,6.55,-4.5,0.0,18.775301,250.122,64.35988,1024.0083
2020-01-04,2.8687496,4.4,1.2,1.9,29.775719,259.95248,83.8355,1018.2583
2020-01-05,-0.03125004,1.85,-3.6,0.6,27.36947,307.26004,76.25196,1027.4082
2020-01-06,-0.9020834,1.5,-3.6,0.0,12.57426,243.70255,68.448265,1032.3083
2020-01-07,-1.622917,3.25,-5.4,0.0,15.629972,244.30153,69.021355,1027.5209
2020-01-08,2.1020832,5.8,-0.25,2.1,19.592731,244.87332,77.937584,1029.0541
2020-01-09,3.445833,5.9,2.2,9.100001,13.684735,238.63147,90.93371,1023.77515
2020-01-10,3.46875,7.0,1.05,0.0,19.917469,257.9244,79.331505,1019.2209
2020-01-11,4.1416664,4.95,3.2,0.3,24.187069,265.46896,86.81858,1027.5251
2020-01-12,2.6625001,6.6,0.3,0.0,14.84318,241.8533,82.35402,1027.85
2020-01-13,2.654167,5.8,-0.65,0.0,19.483284,256.9113,77.82191,1024.475
2020-01-14,1.2437502,5.35,-1.25,0.0,10.829959,259.50854,84.75327,1022.47925
2020-01-15,1.3541665,7.6,-1.55,0.0,9.531505,246.77686,74.035995,1024.0333
2020-01-16,1.9125,5.25,-1.25,0.0,16.766108,251.3752,84.250534,1030.3292
2020-01-17,0.33333337,6.9,-2.85,0.0,11.841756,89.4517,87.342804,1028.0541
2020-01-18,0.63958335,3.15,-2.5,0.2,13.698934,267.82135,86.31078,1024.9874
2020-01-19,1.9270834,3.5,0.6,3.6999996,12.979984,338.86435,94.05112,1030.2167
2020-01-20,2.2354171,3.95,1.05,0.0,12.72283,322.73837,86.712395,1043.9541
2020-01-21,0.9083333,4.4,-1.55,0.0,22.45315,256.75674,75.98445,1041.4791
2020-01-22,0.6125,2.6,-0.8,0.2,27.238941,264.74716,70.3658,1030.4751
2020-01-23,0.18749996,2.35,-3.35,0.0,19.134262,263.1333,88.42547,1033.6917
2020-01-24,-1.0999999,4.55,-4.5,0.0,18.64369,259.31192,75.37524,1025.9335
2020-01-25,-1.2333333,3.4,-4.85,0.0,16.516901,259.74182,76.91185,1023.32916
2020-01-26,-2.0125,3.0,-5.1,0.0,9.422101,251.29594,81.924446,1022.45844
2020-01-27,-0.7104166,5.15,-4.45,0.0,11.885453,245.75002,81.77714,1017.27496
2020-01-28,1.8520836,6.3,-3.65,0.4,19.486609,209.5723,78.36588,1004.4209
2020-01-29,2.4020832,5.15,0.25,0.6,32.789658,253.89276,70.48148,1003.9583
2020-01-30,3.2874997,5.85,1.15,1.9000001,27.153164,252.43211,74.26255,1011.7209
2020-01-31,6.689583,9.95,3.05,3.4999995,32.402,253.14915,80.336365,1005.63745
2020-02-01,9.741668,13.05,7.15,1.0,26.89419,243.02126,76.05402,1007.8875
2020-02-02,8.308333,10.8,5.65,8.299999,36.028786,260.0288,77.539024,1007.02515
2020-02-03,6.1854167,7.55,4.95,8.8,25.942488,270.5871,86.68699,1007.3958
2020-02-04,4.0708337,6.5,1.8,20.1,23.936617,300.2081,89.95644,1001.67084
2020-02-05,0.62291664,2.35,-4.45,1.8,28.503725,346.90683,73.990456,1017.6292
2020-02-06,-0.19999997,2.05,-2.85,1.5,26.400545,260.88327,82.44413,1026.2125
2020-02-07,0.7458332,3.55,-4.95,1.7000002,17.81909,321.1949,83.77755,1027.4877
2020-02-08,-1.24375,6.15,-5.3,0.0,12.641076,234.05457,71.24096,1029.8749
2020-02-09,0.9625001,9.8,-3.95,0.0,13.246826,213.37904,64.10212,1023.43756
2020-02-10,6.885416,11.9,0.5,3.6,42.67177,222.29874,61.702377,1000.3667
2020-02-11,3.9416666,6.0,2.35,6.2000003,37.254345,252.39156,66.84675,999.65826
2020-02-12,2.7958333,4.8,1.3,0.9,39.37353,258.77737,61.65337,1010.1665
2020-02-13,2.5895836,6.6,0.45,0.3,25.582806,244.03201,60.871124,1016.9334
2020-02-14,4.1562495,6.95,1.2,1.2,22.314192,269.26816,81.96466,1014.1084
2020-02-15,3.14375,7.45,0.35,0.1,12.964998,237.72435,82.092674,1027.5333
2020-02-16,5.185417,12.7,-1.3,0.0,13.779114,217.65509,62.371,1021.98346
2020-02-17,9.210416,16.2,3.75,0.0,17.651016,263.0287,58.823315,1016.4041
2020-02-18,7.216667,10.25,3.55,3.0999997,31.093666,262.2498,74.30552,1020.3792
2020-02-19,4.9666667,9.25,1.3,1.0,23.4,243.2281,65.18986,1018.53754
2020-02-20,2.7312498,4.95,0.2,1.1,20.532627,260.29517,83.91574,1021.8332
2020-02-21,2.7791665,4.85,0.15,4.0,34.38895,249.71738,75.869865,1019.88336
2020-02-22,4.7187505,8.85,0.05,0.0,29.268686,231.43362,61.36723,1024.4708
2020-02-23,8.733335,11.15,6.35,14.000001,41.47506,253.45,70.14339,1012.00415
2020-02-24,5.2583337,10.25,3.0,3.1,43.666977,285.76318,65.69641,1014.05
2020-02-25,7.985417,10.9,4.35,5.5,27.598173,239.19539,76.02204,1003.2292
2020-02-26,6.2749996,8.55,2.4,0.8,27.397867,255.41254,74.17376,995.9375
2020-02-27,2.1041663,5.8,-0.45,2.1,26.124195,262.1625,75.351524,1003.3875
2020-02-28,1.5958334,5.55,-1.05,3.6,20.68356,302.65512,77.84523,1008.5959
2020-02-29,3.9145832,8.4,-1.45,0.0,21.325253,205.9869,61.301056,1011.0625
2020-03-01,7.368751,10.9,4.35,0.5,21.194187,215.11798,62.846226,1004.4751
2020-03-02,5.6979175,9.6,1.8,4.9,32.83705,230.73438,78.29769,998.5459
2020-03-03,7.797917,13.15,2.5,0.90000004,25.922499,170.01826,76.94736,998.8833
2020-03-04,4.3833337,7.45,1.7,1.3000001,18.72,281.4877,81.652916,1010.0999
2020-03-05,2.958333,9.6,-2.1,0.0,14.404499,206.31256,69.244225,1009.59576
2020-03-06,4.0604167,9.3,-2.7,2.1999998,13.722565,135.21298,72.61855,1000.44574
2020-03-07,5.085417,8.55,1.9,0.2,24.18707,257.63446,78.272224,1009.0835
2020-03-08,4.4166665,7.0,2.1,0.8000001,19.493261,265.16855,78.709175,1019.9792
2020-03-09,3.4437501,10.75,-1.3,0.0,11.792404,227.4124,69.64692,1014.99164
2020-03-10,5.504167,11.5,-0.7,0.0,17.727943,244.12701,69.40948,1013.58746
2020-03-11,9.314584,11.45,6.6,2.6000001,30.173496,254.42168,69.38114,1009.46246
2020-03-12,12.468751,17.3,8.4,0.90000004,41.343613,252.00679,65.374054,1010.86255
2020-03-13,7.7666664,10.8,5.75,0.9,30.652895,264.839,66.53308,1013.02924
2020-03-14,3.7312498,6.25,-2.65,1.1,26.554728,294.38824,56.819798,1021.82495
2020-03-15,0.6166667,7.8,-4.95,0.0,15.226764,101.43366,54.842224,1029.3707
2020-03-16,4.9812503,13.0,-2.45,0.0,18.581022,209.3524,41.14307,1025.1874
2020-03-17,7.4624996,15.45,1.4,0.0,16.62249,261.3868,60.09222,1027.5332
2020-03-18,9.658334,17.15,4.1,0.0,13.207634,254.8515,71.96494,1028.5126
2020-03-19,10.766665,18.15,4.3,0.1,17.25373,275.28583,69.6577,1024.7916
2020-03-20,10.889584,14.15,7.95,0.3,11.525623,76.41907,79.25529,1022.22504
2020-03-21,4.429167,7.4,1.75,8.1,22.881958,33.877945,77.71078,1023.45
2020-03-22,-0.41874996,2.65,-3.9,0.3,27.475807,30.821123,56.705776,1030.3875
2020-03-23,-0.52708334,2.55,-3.1,0.1,28.357855,52.4493,50.12889,1035.529
2020-03-24,-0.7479169,3.75,-4.75,0.0,25.071096,74.42368,51.493656,1036.6166
2020-03-25,0.6583334,5.9,-4.4,0.0,28.820242,86.16335,47.34003,1033.6709
2020-03-26,4.4604163,11.8,-2.05,0.0,22.45315,80.065994,53.38774,1028.5668
2020-03-27,6.8604164,15.5,-1.15,0.0,20.418695,82.02248,60.511215,1023.175
2020-03-28,7.414583,15.25,-0.05,0.0,11.269782,68.22216,63.47086,1015.925
2020-03-29,7.118749,12.15,3.15,0.3,22.553936,283.76187,68.14671,1013.11664
2020-03-30,0.94375014,3.45,-2.8,1.5000001,19.66536,339.7062,55.942608,1022.70404
2020-03-31,-0.12500012,5.85,-4.0,2.2,13.608762,273.41312,66.28887,1025.9833
2020-04-01,0.53125006,7.15,-3.95,0.0,17.731598,263.2057,63.084644,1022.81256
2020-04-02,3.9770832,10.9,-3.45,0.0,18.998314,248.5063,43.81886,1014.0916
2020-04-03,6.1312504,11.4,1.65,0.0,25.153671,266.48788,49.00192,1012.44574
2020-04-04,6.1124997,11.55,1.05,0.0,11.808878,281.14285,59.817398,1024.8168
2020-04-05,6.1229167,13.35,-1.95,0.0,20.545246,87.70182,56.306774,1032.1166
2020-04-06,9.464584,18.45,-0.5,0.0,14.021525,109.00879,53.6888,1030.9249
2020-04-07,10.595833,19.65,1.65,0.0,14.205182,244.74683,50.77933,1032.3209
2020-04-08,11.581249,20.35,2.55,0.0,9.686609,217.83072,39.865383,1029.1166
2020-04-09,12.95625,20.6,4.35,0.0,20.316889,261.9309,45.143436,1021.1916
2020-04-10,10.789584,14.6,6.15,0.1,12.287555,306.49722,54.519505,1023.9084
2020-04-11,9.702083,15.5,2.5,0.0,11.720751,213.68997,46.869236,1024.8876
2020-04-12,11.793748,20.0,2.4,0.0,13.684735,238.10922,50.624573,1019.7998
2020-04-13,12.545831,19.9,7.4,2.8,29.88217,273.89896,59.606033,1009.92084
2020-04-14,5.6437507,8.45,2.05,1.4,22.771244,308.65018,44.90449,1017.2249
2020-04-15,6.816666,12.55,1.2,0.0,30.293522,263.91672,50.321472,1021.4458
2020-04-16,12.539581,19.9,5.45,0.0,30.993471,257.71933,48.859417,1016.69165
2020-04-17,11.235416,17.05,4.95,0.0,16.575644,303.23172,56.40883,1015.1541
2020-04-18,9.666667,15.85,3.45,0.0,15.111424,78.96132,45.667027,1017.55
2020-04-19,8.314583,13.9,3.25,0.0,18.345877,49.290733,38.460873,1018.14185
2020-04-20,7.6270833,12.8,2.0,0.0,15.716793,67.2207,50.05966,1024.0708
2020-04-21,7.8979173,13.8,1.0,0.0,23.224882,79.97371,48.669144,1024.9374
2020-04-22,9.208333,15.7,0.5,0.0,18.0036,81.93374,50.274548,1025.2041
2020-04-23,11.802082,18.7,2.8,0.0,9.885262,235.75095,50.63959,1022.0542
2020-04-24,14.127084,20.95,4.8,0.0,25.570139,256.83994,46.65129,1010.73334
2020-04-25,12.041665,14.85,8.5,1.5,33.971867,289.91,48.562603,1004.6709
2020-04-26,9.854167,13.85,4.5,0.0,15.188415,274.5187,48.62686,1011.5376
2020-04-27,12.216667,19.1,4.45,0.0,13.746156,229.35828,52.664616,1012.32916
2020-04-28,15.864586,22.05,8.05,0.0,18.581022,216.15826,48.21497,1007.6584
2020-04-29,15.908333,21.9,11.55,2.1,20.5484,254.0655,65.30527,1003.41254
2020-04-30,13.758332,18.0,10.35,0.5,15.137133,315.30627,72.56767,1008.06665
2020-05-01,12.058333,18.0,7.9,5.0,22.505037,244.53673,80.245926,1005.4292
2020-05-02,11.516666,16.4,5.9,1.7000002,17.313717,255.91194,70.60379,1006.1792
2020-05-03,9.633332,13.15,6.15,2.1,20.478907,284.10684,74.17268,1013.63324
2020-05-04,10.391666,15.95,4.95,0.1,11.631956,252.88145,69.151115,1017.4043
2020-05-05,9.458335,12.6,6.2,5.8999996,22.346113,279.74817,64.61833,1013.6792
2020-05-06,6.972916,9.5,3.9,9.200001,32.571545,283.49734,82.6576,1015.37915
2020-05-07,9.000001,12.1,4.0,0.0,25.567604,286.57468,64.83102,1019.10834
2020-05-08,11.577084,18.55,4.9,0.0,17.106628,262.19556,66.540245,1019.54175
2020-05-09,14.758334,21.55,7.3,0.0,10.00256,181.17508,60.970535,1015.22516
2020-05-10,17.75625,25.05,9.05,0.0,20.08916,177.29707,57.40602,1009.32513
2020-05-11,20.133333,27.0,15.7,1.1,29.317352,212.86404,49.911377,1000.22925
2020-05-12,6.9791665,10.0,3.85,1.9,27.595823,295.59393,57.34811,1013.27075
2020-05-13,9.064584,13.8,1.3,3.0,12.015589,197.93602,57.56693,1015.2874
2020-05-14,8.933333,11.5,5.3,12.300001,15.696165,61.634384,80.70307,1013.7542
2020-05-15,7.4854164,10.3,3.2,2.0,16.56,105.861145,82.04081,1016.94586
2020-05-16,10.374999,15.9,4.35,0.0,21.349546,263.50555,68.55038,1021.6624
2020-05-17,11.708333,17.5,4.2,0.4,21.194187,273.7722,66.693,1020.30414
2020-05-18,14.439584,20.7,6.8,0.0,23.623243,268.1666,62.110413,1021.82495
2020-05-19,17.025,23.2,10.65,1.2,22.61419,269.99997,61.607845,1018.1084
2020-05-20,14.275002,17.85,9.6,0.3,17.698677,4.398633,56.943233,1019.2998
2020-05-21,11.420834,15.55,5.95,0.0,16.93531,6.2123075,50.467854,1022.5083
2020-05-22,10.985416,16.65,3.25,0.0,11.753876,322.45804,45.406403,1024.7167
2020-05-23,12.852082,18.9,5.75,1.5,14.05845,126.59119,56.02278,1022.4375
2020-05-24,13.125,16.5,10.5,12.4,24.627789,288.5866,74.633965,1022.31244
2020-05-25,11.118751,14.15,8.95,5.999999,18.388212,276.70572,80.01476,1024.5792
2020-05-26,11.729167,15.3,8.6,10.400001,17.238699,350.39645,81.62679,1028.6918
2020-05-27,13.289582,18.2,8.9,3.1999998,16.981165,329.8974,75.83593,1029.2333
2020-05-28,13.735415,17.75,9.35,2.7999997,20.188908,313.2693,72.247185,1023.93335
2020-05-29,12.631248,15.95,10.4,3.1,23.319553,340.80722,69.78038,1022.2209
2020-05-30,10.816666,14.2,7.65,7.6000004,16.09969,294.2731,74.64958,1018.1333
2020-05-31,11.291667,13.85,8.45,29.000002,24.50381,314.21924,88.35822,1013.1582
2020-06-01,14.239585,19.3,9.7,0.1,22.691425,350.62573,67.303314,1017.42926
2020-06-02,12.568748,17.0,9.0,3.7,17.651016,330.72485,67.571915,1013.0666
2020-06-03,12.987499,17.25,9.0,0.3,15.716793,294.74158,74.80072,1006.14575
2020-06-04,14.841667,22.2,5.8,0.70000005,10.853866,133.75468,73.65054,1000.59174
2020-06-05,16.539583,21.0,13.05,10.2,17.57744,226.50505,80.836266,997.97504
2020-06-06,18.03125,24.75,12.1,0.0,16.299694,235.83688,68.71497,1006.4666
2020-06-07,19.322916,25.3,13.8,5.2,10.739832,159.95229,77.9202,1007.1667
2020-06-08,16.464584,18.75,14.85,2.1,18.374111,298.56342,82.37653,1010.14166
2020-06-09,15.570832,19.5,11.8,1.1,12.096214,26.241302,79.61788,1013.43335
2020-06-10,16.941666,20.75,13.4,1.9000001,12.371645,76.73052,82.88291,1010.78326
2020-06-11,18.368752,22.75,13.2,2.6,9.0,265.64584,82.77874,1009.575
2020-06-12,20.26875,25.45,15.65,5.6,12.682018,22.221832,84.154564,1009.35834
2020-06-13,22.6875,29.6,16.45,0.1,14.904173,60.133163,77.67458,1009.89996
2020-06-14,18.900003,21.0,16.8,1.4000001,19.164717,62.309425,85.17465,1009.93744
2020-06-15,17.268751,19.9,14.15,0.0,13.722565,82.41174,75.30603,1012.67084
2020-06-16,17.145834,19.45,15.45,4.3999996,13.513193,35.99417,82.40793,1013.3957
2020-06-17,18.64375,22.3,15.85,16.6,13.276144,13.448606,85.81791,1009.2083
2020-06-18,19.27917,22.6,15.75,6.1000004,10.739833,141.84285,86.486824,1007.14166
