datetime_utc_from,datetime_utc_to,value,parameter,units,coverage_pct,observed_count,expected_count,avg,min,max
2019-02-22T23:00:00Z,2019-02-23T23:00:00Z,24.9,pm10,µg/m³,92.0,22,24,24.940909090909088,9.0,52.1
2019-02-23T23:00:00Z,2019-02-24T23:00:00Z,15.3,pm10,µg/m³,96.0,23,24,15.308695652173911,6.7,22.4
2019-02-24T23:00:00Z,2019-02-25T23:00:00Z,20.9,pm10,µg/m³,100.0,24,24,20.895833333333332,11.3,31.2
2019-02-25T23:00:00Z,2019-02-26T23:00:00Z,41.2,pm10,µg/m³,100.0,24,24,41.150000000000006,21.9,71.6
2019-02-26T23:00:00Z,2019-02-27T23:00:00Z,41.6,pm10,µg/m³,100.0,24,24,41.62499999999999,19.8,76.7
2019-02-27T23:00:00Z,2019-02-28T23:00:00Z,20.9,pm10,µg/m³,100.0,24,24,20.912499999999998,11.7,33.1
2019-02-28T23:00:00Z,2019-03-01T23:00:00Z,16.9,pm10,µg/m³,100.0,24,24,16.929166666666664,14.0,21.9
2019-03-01T23:00:00Z,2019-03-02T23:00:00Z,14.5,pm10,µg/m³,42.0,10,24,14.52,5.9,19.9
2019-03-02T23:00:00Z,2019-03-03T23:00:00Z,10.4,pm10,µg/m³,100.0,24,24,10.354166666666664,3.1,22.5
2019-03-03T23:00:00Z,2019-03-04T23:00:00Z,6.15,pm10,µg/m³,100.0,24,24,6.145833333333332,1.0,17.0
2019-03-04T23:00:00Z,2019-03-05T23:00:00Z,7.6,pm10,µg/m³,100.0,24,24,7.6000000000000005,1.1,15.6
2019-03-05T23:00:00Z,2019-03-06T23:00:00Z,7.5,pm10,µg/m³,100.0,24,24,7.5,4.9,10.5
2019-03-06T23:00:00Z,2019-03-07T23:00:00Z,5.46,pm10,µg/m³,100.0,24,24,5.4624999999999995,1.5,12.8
2019-03-07T23:00:00Z,2019-03-08T23:00:00Z,9.35,pm10,µg/m³,100.0,24,24,9.345833333333333,5.3,14.0
2019-03-08T23:00:00Z,2019-03-09T23:00:00Z,5.79,pm10,µg/m³,83.0,20,24,5.789999999999998,1.5,12.8
2019-03-09T23:00:00Z,2019-03-10T23:00:00Z,8.46,pm10,µg/m³,92.0,22,24,8.463636363636361,0.3,24.3
2019-03-10T23:00:00Z,2019-03-11T23:00:00Z,11.6,pm10,µg/m³,100.0,24,24,11.645833333333334,8.6,20.4
2019-03-11T23:00:00Z,2019-03-12T23:00:00Z,9.71,pm10,µg/m³,100.0,24,24,9.712499999999999,0.3,17.6
2019-03-12T23:00:00Z,2019-03-13T23:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.941666666666665,1.7,15.0
2019-03-13T23:00:00Z,2019-03-14T23:00:00Z,12.8,pm10,µg/m³,4.0,1,24,12.8,12.8,12.8
2019-03-14T23:00:00Z,2019-03-15T23:00:00Z,4.83,pm10,µg/m³,83.0,20,24,4.825,0.7,11.5
2019-03-15T23:00:00Z,2019-03-16T23:00:00Z,4.5,pm10,µg/m³,92.0,22,24,4.495454545454545,1.1,13.1
2019-03-16T23:00:00Z,2019-03-17T23:00:00Z,6.27,pm10,µg/m³,96.0,23,24,6.265217391304348,1.1,17.9
2019-03-17T23:00:00Z,2019-03-18T23:00:00Z,7.56,pm10,µg/m³,96.0,23,24,7.556521739130435,1.2,14.0
2019-03-18T23:00:00Z,2019-03-19T23:00:00Z,11.5,pm10,µg/m³,96.0,23,24,11.465217391304348,5.2,25.1
2019-03-19T23:00:00Z,2019-03-20T23:00:00Z,18.8,pm10,µg/m³,100.0,24,24,18.75833333333333,0.0,35.4
2019-03-20T23:00:00Z,2019-03-21T23:00:00Z,22.1,pm10,µg/m³,100.0,24,24,22.091666666666665,10.6,32.3
2019-03-21T23:00:00Z,2019-03-22T23:00:00Z,28.0,pm10,µg/m³,100.0,24,24,27.966666666666665,13.0,44.3
2019-03-22T23:00:00Z,2019-03-23T23:00:00Z,34.9,pm10,µg/m³,100.0,24,24,34.87083333333333,26.1,47.3
2019-03-23T23:00:00Z,2019-03-24T23:00:00Z,35.9,pm10,µg/m³,96.0,23,24,35.9,19.0,45.5
2019-03-24T23:00:00Z,2019-03-25T23:00:00Z,16.0,pm10,µg/m³,100.0,24,24,16.045833333333334,10.7,22.7
2019-03-25T23:00:00Z,2019-03-26T23:00:00Z,18.0,pm10,µg/m³,100.0,24,24,18.0125,10.4,28.8
2019-03-26T23:00:00Z,2019-03-27T23:00:00Z,27.2,pm10,µg/m³,100.0,24,24,27.233333333333334,17.4,38.1
2019-03-27T23:00:00Z,2019-03-28T23:00:00Z,32.7,pm10,µg/m³,100.0,24,24,32.68333333333333,21.6,40.5
2019-03-28T23:00:00Z,2019-03-29T23:00:00Z,26.5,pm10,µg/m³,96.0,23,24,26.46521739130435,0.0,45.5
2019-03-29T23:00:00Z,2019-03-30T23:00:00Z,14.7,pm10,µg/m³,96.0,23,24,14.700000000000001,2.3,49.4
2019-03-30T23:00:00Z,2019-03-31T22:00:00Z,16.1,pm10,µg/m³,96.0,23,24,16.117391304347827,9.0,28.2
2019-03-31T22:00:00Z,2019-04-01T22:00:00Z,29.6,pm10,µg/m³,100.0,24,24,29.616666666666664,12.8,46.3
2019-04-01T22:00:00Z,2019-04-02T22:00:00Z,14.4,pm10,µg/m³,100.0,24,24,14.37916666666667,1.8,35.7
2019-04-02T22:00:00Z,2019-04-03T22:00:00Z,3.52,pm10,µg/m³,96.0,23,24,3.521739130434782,0.6,6.5
2019-04-03T22:00:00Z,2019-04-04T22:00:00Z,1.85,pm10,µg/m³,8.0,2,24,1.85,1.7,2.0
2019-04-04T22:00:00Z,2019-04-05T22:00:00Z,5.91,pm10,µg/m³,46.0,11,24,5.909090909090909,0.4,17.9
2019-04-05T22:00:00Z,2019-04-06T22:00:00Z,6.51,pm10,µg/m³,92.0,22,24,6.509090909090907,0.1,11.0
2019-04-06T22:00:00Z,2019-04-07T22:00:00Z,3.54,pm10,µg/m³,100.0,24,24,3.541666666666666,0.6,7.4
2019-04-07T22:00:00Z,2019-04-08T22:00:00Z,8.48,pm10,µg/m³,100.0,24,24,8.475,2.6,17.8
2019-04-08T22:00:00Z,2019-04-09T22:00:00Z,6.39,pm10,µg/m³,100.0,24,24,6.391666666666666,0.9,14.4
2019-04-09T22:00:00Z,2019-04-10T22:00:00Z,25.2,pm10,µg/m³,100.0,24,24,25.245833333333337,13.1,46.7
2019-04-10T22:00:00Z,2019-04-11T22:00:00Z,30.1,pm10,µg/m³,100.0,24,24,30.079166666666666,21.5,46.7
2019-04-11T22:00:00Z,2019-04-12T22:00:00Z,30.0,pm10,µg/m³,100.0,24,24,30.045833333333334,20.3,38.0
2019-04-12T22:00:00Z,2019-04-13T22:00:00Z,27.6,pm10,µg/m³,8.0,2,24,27.6,27.4,27.8
2019-04-13T22:00:00Z,2019-04-14T22:00:00Z,16.0,pm10,µg/m³,92.0,22,24,16.00909090909091,9.4,25.1
2019-04-14T22:00:00Z,2019-04-15T22:00:00Z,24.8,pm10,µg/m³,100.0,24,24,24.8,13.8,34.2
2019-04-15T22:00:00Z,2019-04-16T22:00:00Z,10.4,pm10,µg/m³,100.0,24,24,10.399999999999997,3.3,31.0
2019-04-16T22:00:00Z,2019-04-17T22:00:00Z,6.17,pm10,µg/m³,100.0,24,24,6.170833333333333,2.6,10.8
2019-04-17T22:00:00Z,2019-04-18T22:00:00Z,7.78,pm10,µg/m³,100.0,24,24,7.783333333333332,3.5,11.6
2019-04-18T22:00:00Z,2019-04-19T22:00:00Z,14.7,pm10,µg/m³,100.0,24,24,14.691666666666668,10.1,30.4
2019-04-19T22:00:00Z,2019-04-20T22:00:00Z,12.4,pm10,µg/m³,100.0,24,24,12.416666666666666,6.2,22.5
2019-04-20T22:00:00Z,2019-04-21T22:00:00Z,13.6,pm10,µg/m³,100.0,24,24,13.616666666666669,9.0,18.3
2019-04-21T22:00:00Z,2019-04-22T22:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.691666666666668,6.9,17.5
2019-04-22T22:00:00Z,2019-04-23T22:00:00Z,18.3,pm10,µg/m³,100.0,24,24,18.320833333333336,0.0,33.2
2019-04-23T22:00:00Z,2019-04-24T22:00:00Z,5.11,pm10,µg/m³,100.0,24,24,5.112499999999998,0.0,27.6
2019-04-24T22:00:00Z,2019-04-25T22:00:00Z,3.5,pm10,µg/m³,100.0,24,24,3.504166666666667,0.0,15.3
2019-04-25T22:00:00Z,2019-04-26T22:00:00Z,5.97,pm10,µg/m³,100.0,24,24,5.970833333333335,2.9,25.8
2019-04-26T22:00:00Z,2019-04-27T22:00:00Z,11.2,pm10,µg/m³,100.0,24,24,11.195833333333333,2.7,22.5
2019-04-27T22:00:00Z,2019-04-28T22:00:00Z,7.68,pm10,µg/m³,100.0,24,24,7.679166666666667,2.8,11.4
2019-04-28T22:00:00Z,2019-04-29T22:00:00Z,7.67,pm10,µg/m³,100.0,24,24,7.670833333333334,2.3,19.1
2019-04-29T22:00:00Z,2019-04-30T22:00:00Z,17.6,pm10,µg/m³,100.0,24,24,17.61666666666666,4.0,31.9
2019-04-30T22:00:00Z,2019-05-01T22:00:00Z,25.8,pm10,µg/m³,100.0,24,24,25.7625,14.4,44.5
2019-05-01T22:00:00Z,2019-05-02T22:00:00Z,23.1,pm10,µg/m³,92.0,22,24,23.12727272727273,9.0,46.3
2019-05-02T22:00:00Z,2019-05-03T22:00:00Z,7.74,pm10,µg/m³,100.0,24,24,7.741666666666667,3.7,14.2
2019-05-03T22:00:00Z,2019-05-04T22:00:00Z,6.24,pm10,µg/m³,100.0,24,24,6.2416666666666645,3.0,12.4
2019-05-04T22:00:00Z,2019-05-05T22:00:00Z,7.56,pm10,µg/m³,100.0,24,24,7.562500000000003,4.8,11.6
2019-05-05T22:00:00Z,2019-05-06T22:00:00Z,10.0,pm10,µg/m³,100.0,24,24,10.020833333333332,4.1,15.7
2019-05-06T22:00:00Z,2019-05-07T22:00:00Z,10.1,pm10,µg/m³,96.0,23,24,10.082608695652175,3.6,18.6
2019-05-07T22:00:00Z,2019-05-08T22:00:00Z,5.7,pm10,µg/m³,96.0,23,24,5.695652173913042,2.7,10.4
2019-05-08T22:00:00Z,2019-05-09T22:00:00Z,6.23,pm10,µg/m³,100.0,24,24,6.2250000000000005,2.4,9.8
2019-05-09T22:00:00Z,2019-05-10T22:00:00Z,8.17,pm10,µg/m³,100.0,24,24,8.170833333333334,3.9,14.1
2019-05-10T22:00:00Z,2019-05-11T22:00:00Z,4.55,pm10,µg/m³,92.0,22,24,4.550000000000001,0.7,13.1
2019-05-11T22:00:00Z,2019-05-12T22:00:00Z,8.98,pm10,µg/m³,100.0,24,24,8.975000000000003,4.2,13.1
2019-05-12T22:00:00Z,2019-05-13T22:00:00Z,7.55,pm10,µg/m³,8.0,2,24,7.55,7.1,8.0
2019-05-13T22:00:00Z,2019-05-14T22:00:00Z,11.5,pm10,µg/m³,92.0,22,24,11.536363636363637,4.9,26.0
2019-05-14T22:00:00Z,2019-05-15T22:00:00Z,8.88,pm10,µg/m³,100.0,24,24,8.883333333333335,5.3,14.5
2019-05-15T22:00:00Z,2019-05-16T22:00:00Z,8.3,pm10,µg/m³,96.0,23,24,8.295652173913044,4.8,15.0
2019-05-16T22:00:00Z,2019-05-17T22:00:00Z,8.11,pm10,µg/m³,100.0,24,24,8.108333333333334,3.2,17.8
2019-05-17T22:00:00Z,2019-05-18T22:00:00Z,2.72,pm10,µg/m³,96.0,23,24,2.7173913043478266,1.2,4.7
2019-05-18T22:00:00Z,2019-05-19T22:00:00Z,14.0,pm10,µg/m³,100.0,24,24,14.041666666666666,2.8,27.5
2019-05-19T22:00:00Z,2019-05-20T22:00:00Z,17.9,pm10,µg/m³,100.0,24,24,17.85,7.8,32.6
2019-05-20T22:00:00Z,2019-05-21T22:00:00Z,11.9,pm10,µg/m³,100.0,24,24,11.883333333333335,4.4,17.9
2019-05-21T22:00:00Z,2019-05-22T22:00:00Z,9.76,pm10,µg/m³,100.0,24,24,9.758333333333335,0.0,17.2
2019-05-22T22:00:00Z,2019-05-23T22:00:00Z,10.1,pm10,µg/m³,100.0,24,24,10.058333333333332,5.0,19.0
2019-05-23T22:00:00Z,2019-05-24T22:00:00Z,8.0,pm10,µg/m³,100.0,24,24,8.000000000000002,1.5,12.6
2019-05-24T22:00:00Z,2019-05-25T22:00:00Z,10.8,pm10,µg/m³,96.0,23,24,10.847826086956522,3.3,19.3
2019-05-25T22:00:00Z,2019-05-26T22:00:00Z,5.77,pm10,µg/m³,100.0,24,24,5.770833333333332,1.8,10.6
2019-05-26T22:00:00Z,2019-05-27T22:00:00Z,5.57,pm10,µg/m³,96.0,23,24,5.569565217391304,0.7,12.8
2019-05-27T22:00:00Z,2019-05-28T22:00:00Z,5.43,pm10,µg/m³,100.0,24,24,5.429166666666667,1.1,12.2
2019-05-28T22:00:00Z,2019-05-29T22:00:00Z,6.85,pm10,µg/m³,100.0,24,24,6.8500000000000005,4.0,9.1
2019-05-29T22:00:00Z,2019-05-30T22:00:00Z,4.77,pm10,µg/m³,100.0,24,24,4.766666666666667,1.0,9.2
2019-05-30T22:00:00Z,2019-05-31T22:00:00Z,5.82,pm10,µg/m³,100.0,24,24,5.816666666666667,3.5,17.1
2019-05-31T22:00:00Z,2019-06-01T22:00:00Z,5.4,pm10,µg/m³,96.0,23,24,5.4,1.5,8.6
2019-06-01T22:00:00Z,2019-06-02T22:00:00Z,7.32,pm10,µg/m³,100.0,24,24,7.316666666666667,2.0,11.9
2019-06-02T22:00:00Z,2019-06-03T22:00:00Z,7.65,pm10,µg/m³,100.0,24,24,7.645833333333333,3.5,12.1
2019-06-03T22:00:00Z,2019-06-04T22:00:00Z,9.19,pm10,µg/m³,100.0,24,24,9.191666666666666,2.7,19.5
2019-06-04T22:00:00Z,2019-06-05T22:00:00Z,5.77,pm10,µg/m³,96.0,23,24,5.765217391304348,0.0,11.3
2019-06-05T22:00:00Z,2019-06-06T22:00:00Z,6.83,pm10,µg/m³,67.0,16,24,6.831250000000001,3.2,11.6
2019-06-06T22:00:00Z,2019-06-07T22:00:00Z,7.15,pm10,µg/m³,63.0,15,24,7.153333333333333,0.1,16.6
2019-06-07T22:00:00Z,2019-06-08T22:00:00Z,10.2,pm10,µg/m³,96.0,23,24,10.221739130434782,6.3,14.0
2019-06-08T22:00:00Z,2019-06-09T22:00:00Z,7.1,pm10,µg/m³,100.0,24,24,7.104166666666667,4.1,11.0
2019-06-09T22:00:00Z,2019-06-10T22:00:00Z,3.97,pm10,µg/m³,100.0,24,24,3.9666666666666663,0.4,6.3
2019-06-10T22:00:00Z,2019-06-11T22:00:00Z,3.81,pm10,µg/m³,100.0,24,24,3.8083333333333336,0.2,10.6
2019-06-11T22:00:00Z,2019-06-12T22:00:00Z,9.05,pm10,µg/m³,8.0,2,24,9.05,8.3,9.8
2019-06-12T22:00:00Z,2019-06-13T22:00:00Z,7.14,pm10,µg/m³,92.0,22,24,7.140909090909091,0.4,25.6
2019-06-13T22:00:00Z,2019-06-14T22:00:00Z,6.0,pm10,µg/m³,100.0,24,24,6.000000000000001,1.6,12.1
2019-06-14T22:00:00Z,2019-06-15T22:00:00Z,5.99,pm10,µg/m³,96.0,23,24,5.991304347826087,3.0,9.7
2019-06-15T22:00:00Z,2019-06-16T22:00:00Z,6.17,pm10,µg/m³,100.0,24,24,6.166666666666667,2.6,10.1
2019-06-16T22:00:00Z,2019-06-17T22:00:00Z,5.78,pm10,µg/m³,100.0,24,24,5.783333333333334,2.5,9.6
2019-06-17T22:00:00Z,2019-06-18T22:00:00Z,8.95,pm10,µg/m³,63.0,15,24,8.95333333333333,4.8,17.1
2019-06-18T22:00:00Z,2019-06-19T22:00:00Z,8.4,pm10,µg/m³,8.0,2,24,8.4,4.9,11.9
2019-06-19T22:00:00Z,2019-06-20T22:00:00Z,4.42,pm10,µg/m³,42.0,10,24,4.42,2.1,7.5
2019-06-20T22:00:00Z,2019-06-21T22:00:00Z,6.54,pm10,µg/m³,100.0,24,24,6.541666666666667,2.3,13.5
2019-06-21T22:00:00Z,2019-06-22T22:00:00Z,9.1,pm10,µg/m³,96.0,23,24,9.1,2.6,15.4
2019-06-22T22:00:00Z,2019-06-23T22:00:00Z,16.8,pm10,µg/m³,100.0,24,24,16.779166666666665,5.2,162.0
2019-06-23T22:00:00Z,2019-06-24T22:00:00Z,12.6,pm10,µg/m³,100.0,24,24,12.554166666666667,3.7,37.6
2019-06-24T22:00:00Z,2019-06-25T22:00:00Z,15.2,pm10,µg/m³,100.0,24,24,15.241666666666669,9.4,21.0
2019-06-25T22:00:00Z,2019-06-26T22:00:00Z,25.0,pm10,µg/m³,100.0,24,24,24.95416666666667,14.6,31.9
2019-06-26T22:00:00Z,2019-06-27T22:00:00Z,32.3,pm10,µg/m³,92.0,22,24,32.3,23.8,39.9
2019-06-27T22:00:00Z,2019-06-28T22:00:00Z,19.5,pm10,µg/m³,96.0,23,24,19.543478260869566,15.3,26.5
2019-06-28T22:00:00Z,2019-06-29T22:00:00Z,14.3,pm10,µg/m³,100.0,24,24,14.262500000000003,5.2,23.6
2019-06-29T22:00:00Z,2019-06-30T22:00:00Z,20.3,pm10,µg/m³,100.0,24,24,20.262500000000003,8.6,38.7
2019-06-30T22:00:00Z,2019-07-01T22:00:00Z,9.98,pm10,µg/m³,100.0,24,24,9.983333333333334,5.7,14.0
2019-07-01T22:00:00Z,2019-07-02T22:00:00Z,9.68,pm10,µg/m³,79.0,19,24,9.68421052631579,0.0,16.4
2019-07-02T22:00:00Z,2019-07-03T22:00:00Z,16.4,pm10,µg/m³,100.0,24,24,16.35833333333333,8.7,22.5
2019-07-03T22:00:00Z,2019-07-04T22:00:00Z,16.5,pm10,µg/m³,100.0,24,24,16.45416666666667,11.0,34.3
2019-07-04T22:00:00Z,2019-07-05T22:00:00Z,14.5,pm10,µg/m³,100.0,24,24,14.504166666666663,5.7,25.0
2019-07-05T22:00:00Z,2019-07-06T22:00:00Z,12.9,pm10,µg/m³,100.0,24,24,12.904166666666663,8.1,16.9
2019-07-06T22:00:00Z,2019-07-07T22:00:00Z,10.4,pm10,µg/m³,100.0,24,24,10.387499999999998,6.1,19.0
2019-07-07T22:00:00Z,2019-07-08T22:00:00Z,12.2,pm10,µg/m³,100.0,24,24,12.225,7.6,24.9
2019-07-08T22:00:00Z,2019-07-09T22:00:00Z,11.8,pm10,µg/m³,100.0,24,24,11.816666666666665,6.9,23.6
2019-07-09T22:00:00Z,2019-07-10T22:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.925000000000002,7.1,22.4
2019-07-10T22:00:00Z,2019-07-11T22:00:00Z,15.3,pm10,µg/m³,92.0,22,24,15.340909090909092,9.5,36.7
2019-07-12T22:00:00Z,2019-07-13T22:00:00Z,9.94,pm10,µg/m³,42.0,10,24,9.94,7.8,12.5
2019-07-13T22:00:00Z,2019-07-14T22:00:00Z,9.17,pm10,µg/m³,100.0,24,24,9.166666666666666,4.2,13.0
2019-07-14T22:00:00Z,2019-07-15T22:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.887499999999998,5.3,23.6
2019-07-15T22:00:00Z,2019-07-16T22:00:00Z,14.6,pm10,µg/m³,100.0,24,24,14.595833333333331,0.0,24.5
2019-07-16T22:00:00Z,2019-07-17T22:00:00Z,18.9,pm10,µg/m³,100.0,24,24,18.94583333333333,0.0,28.3
2019-07-17T22:00:00Z,2019-07-18T22:00:00Z,17.3,pm10,µg/m³,100.0,24,24,17.304166666666667,0.0,27.3
2019-07-18T22:00:00Z,2019-07-19T22:00:00Z,4.58,pm10,µg/m³,100.0,24,24,4.579166666666667,1.2,8.9
2019-07-19T22:00:00Z,2019-07-20T22:00:00Z,7.44,pm10,µg/m³,96.0,23,24,7.443478260869565,2.9,12.3
2019-07-20T22:00:00Z,2019-07-21T22:00:00Z,7.86,pm10,µg/m³,100.0,24,24,7.862500000000001,4.7,16.0
2019-07-21T22:00:00Z,2019-07-22T22:00:00Z,13.1,pm10,µg/m³,100.0,24,24,13.075000000000001,8.0,23.9
2019-07-22T22:00:00Z,2019-07-23T22:00:00Z,24.6,pm10,µg/m³,100.0,24,24,24.6375,12.8,34.5
2019-07-23T22:00:00Z,2019-07-24T22:00:00Z,27.1,pm10,µg/m³,100.0,24,24,27.1125,13.6,47.5
2019-07-24T22:00:00Z,2019-07-25T22:00:00Z,33.6,pm10,µg/m³,100.0,24,24,33.61666666666667,15.5,54.8
2019-07-25T22:00:00Z,2019-07-26T22:00:00Z,13.3,pm10,µg/m³,100.0,24,24,13.274999999999999,4.7,27.3
2019-07-26T22:00:00Z,2019-07-27T22:00:00Z,7.58,pm10,µg/m³,96.0,23,24,7.578260869565218,3.2,15.3
2019-07-27T22:00:00Z,2019-07-28T22:00:00Z,9.22,pm10,µg/m³,100.0,24,24,9.220833333333331,5.7,12.8
2019-07-28T22:00:00Z,2019-07-29T22:00:00Z,5.76,pm10,µg/m³,100.0,24,24,5.758333333333334,2.0,9.6
2019-07-29T22:00:00Z,2019-07-30T22:00:00Z,11.4,pm10,µg/m³,100.0,24,24,11.4125,7.1,17.3
2019-07-30T22:00:00Z,2019-07-31T22:00:00Z,8.81,pm10,µg/m³,100.0,24,24,8.812500000000002,6.6,12.3
2019-07-31T22:00:00Z,2019-08-01T22:00:00Z,13.3,pm10,µg/m³,100.0,24,24,13.262499999999998,8.8,22.8
2019-08-01T22:00:00Z,2019-08-02T22:00:00Z,12.5,pm10,µg/m³,100.0,24,24,12.4625,8.7,18.1
2019-08-02T22:00:00Z,2019-08-03T22:00:00Z,11.7,pm10,µg/m³,92.0,22,24,11.713636363636367,5.1,28.1
2019-08-03T22:00:00Z,2019-08-04T22:00:00Z,10.0,pm10,µg/m³,100.0,24,24,10.008333333333333,5.6,15.5
2019-08-04T22:00:00Z,2019-08-05T22:00:00Z,9.94,pm10,µg/m³,100.0,24,24,9.941666666666666,0.0,16.7
2019-08-05T22:00:00Z,2019-08-06T22:00:00Z,5.63,pm10,µg/m³,100.0,24,24,5.625000000000001,1.9,8.9
2019-08-06T22:00:00Z,2019-08-07T22:00:00Z,6.04,pm10,µg/m³,100.0,24,24,6.039130434782609,0.5,12.5
2019-08-07T22:00:00Z,2019-08-08T22:00:00Z,8.02,pm10,µg/m³,100.0,24,24,8.016666666666667,2.1,27.9
2019-08-08T22:00:00Z,2019-08-09T22:00:00Z,6.98,pm10,µg/m³,100.0,24,24,6.983333333333334,3.6,15.0
2019-08-09T22:00:00Z,2019-08-10T22:00:00Z,15.7,pm10,µg/m³,100.0,24,24,15.725000000000001,10.3,23.0
2019-08-10T22:00:00Z,2019-08-11T22:00:00Z,11.6,pm10,µg/m³,8.0,2,24,11.6,11.5,11.7
2019-08-11T22:00:00Z,2019-08-12T22:00:00Z,5.46,pm10,µg/m³,92.0,22,24,5.463636363636364,1.3,11.3
2019-08-12T22:00:00Z,2019-08-13T22:00:00Z,6.28,pm10,µg/m³,100.0,24,24,6.283333333333331,2.3,11.5
2019-08-13T22:00:00Z,2019-08-14T22:00:00Z,4.67,pm10,µg/m³,100.0,24,24,4.666666666666666,1.2,6.9
2019-08-14T22:00:00Z,2019-08-15T22:00:00Z,5.94,pm10,µg/m³,100.0,24,24,5.941666666666666,0.6,14.6
2019-08-15T22:00:00Z,2019-08-16T22:00:00Z,5.43,pm10,µg/m³,100.0,24,24,5.429166666666666,0.6,9.9
2019-08-16T22:00:00Z,2019-08-17T22:00:00Z,4.41,pm10,µg/m³,100.0,24,24,4.408695652173913,0.3,8.6
2019-08-17T22:00:00Z,2019-08-18T22:00:00Z,4.06,pm10,µg/m³,100.0,24,24,4.058333333333334,0.4,11.6
2019-08-18T22:00:00Z,2019-08-19T22:00:00Z,8.03,pm10,µg/m³,100.0,24,24,8.029166666666667,3.2,13.3
2019-08-19T22:00:00Z,2019-08-20T22:00:00Z,10.3,pm10,µg/m³,96.0,23,24,10.252173913043478,4.2,16.3
2019-08-20T22:00:00Z,2019-08-21T22:00:00Z,11.7,pm10,µg/m³,100.0,24,24,11.716666666666669,8.3,17.0
2019-08-21T22:00:00Z,2019-08-22T22:00:00Z,10.5,pm10,µg/m³,100.0,24,24,10.474999999999998,6.8,28.6
2019-08-22T22:00:00Z,2019-08-23T22:00:00Z,12.1,pm10,µg/m³,100.0,24,24,12.049999999999999,6.2,17.9
2019-08-23T22:00:00Z,2019-08-24T22:00:00Z,11.9,pm10,µg/m³,100.0,24,24,11.862500000000002,4.9,18.5
2019-08-24T22:00:00Z,2019-08-25T22:00:00Z,10.5,pm10,µg/m³,100.0,24,24,10.4625,6.6,14.3
2019-08-25T22:00:00Z,2019-08-26T22:00:00Z,11.4,pm10,µg/m³,100.0,24,24,11.412500000000001,6.6,14.2
2019-08-26T22:00:00Z,2019-08-27T22:00:00Z,15.8,pm10,µg/m³,100.0,24,24,15.825000000000001,10.8,27.4
2019-08-27T22:00:00Z,2019-08-28T22:00:00Z,14.7,pm10,µg/m³,100.0,24,24,14.691666666666665,10.6,21.5
2019-08-28T22:00:00Z,2019-08-29T22:00:00Z,8.81,pm10,µg/m³,100.0,24,24,8.808333333333334,4.3,12.3
2019-08-29T22:00:00Z,2019-08-30T22:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.679166666666667,7.6,17.4
2019-08-30T22:00:00Z,2019-08-31T22:00:00Z,11.4,pm10,µg/m³,100.0,24,24,11.420833333333334,6.7,18.4
2019-08-31T22:00:00Z,2019-09-01T22:00:00Z,8.56,pm10,µg/m³,100.0,24,24,8.558333333333332,4.6,14.6
2019-09-01T22:00:00Z,2019-09-02T22:00:00Z,8.32,pm10,µg/m³,54.0,13,24,8.315384615384616,4.7,14.4
2019-09-03T22:00:00Z,2019-09-04T22:00:00Z,8.48,pm10,µg/m³,92.0,22,24,8.477272727272727,0.0,23.1
2019-09-04T22:00:00Z,2019-09-05T22:00:00Z,12.5,pm10,µg/m³,100.0,24,24,12.508333333333335,8.8,20.2
2019-09-05T22:00:00Z,2019-09-06T22:00:00Z,11.3,pm10,µg/m³,100.0,24,24,11.304166666666667,5.9,20.1
2019-09-06T22:00:00Z,2019-09-07T22:00:00Z,7.83,pm10,µg/m³,100.0,24,24,7.829166666666668,4.7,13.3
2019-09-07T22:00:00Z,2019-09-08T22:00:00Z,8.63,pm10,µg/m³,100.0,24,24,8.629166666666668,3.4,13.4
2019-09-08T22:00:00Z,2019-09-09T22:00:00Z,7.64,pm10,µg/m³,100.0,24,24,7.641666666666667,4.4,18.7
2019-09-09T22:00:00Z,2019-09-10T22:00:00Z,4.35,pm10,µg/m³,8.0,2,24,4.35,3.7,5.0
2019-09-10T22:00:00Z,2019-09-11T22:00:00Z,13.0,pm10,µg/m³,92.0,22,24,13.022727272727273,9.5,25.0
2019-09-11T22:00:00Z,2019-09-12T22:00:00Z,7.45,pm10,µg/m³,100.0,24,24,7.454166666666667,2.0,20.2
2019-09-12T22:00:00Z,2019-09-13T22:00:00Z,7.38,pm10,µg/m³,100.0,24,24,7.375,3.3,14.0
2019-09-13T22:00:00Z,2019-09-14T22:00:00Z,5.27,pm10,µg/m³,100.0,24,24,5.2666666666666675,2.3,8.3
2019-09-14T22:00:00Z,2019-09-15T22:00:00Z,7.59,pm10,µg/m³,100.0,24,24,7.587499999999999,1.8,13.5
2019-09-15T22:00:00Z,2019-09-16T22:00:00Z,14.5,pm10,µg/m³,58.0,14,24,14.464285714285714,7.4,38.7
2019-09-17T22:00:00Z,2019-09-18T22:00:00Z,9.41,pm10,µg/m³,92.0,22,24,9.40909090909091,0.0,21.0
2019-09-18T22:00:00Z,2019-09-19T22:00:00Z,17.6,pm10,µg/m³,100.0,24,24,17.600000000000005,10.3,42.6
